gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalCharges_missing,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_61+,MonthlyCharges_TotalCharges,tenure_TotalCharges,MonthlyCharges_tenure,TotalCharges_log,MonthlyCharges_bin_Low,MonthlyCharges_bin_Medium,MonthlyCharges_bin_High,gender_z,SeniorCitizen_z,Partner_z,Dependents_z,tenure_z,PhoneService_z,PaperlessBilling_z,MonthlyCharges_z,TotalCharges_z,Churn_z,MonthlyCharges_TotalCharges_z,tenure_TotalCharges_z,MonthlyCharges_tenure_z,TotalCharges_log_z
1,0,1,0,70,0,1,39.15,2692.75,0,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,105421.16249999999,188492.5,2740.5,7.898689553852058,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.5322146110749875,-3.0537935721706098,0.8297385900637549,-0.8515401266728612,0.18229774532781173,-0.6009808099475747,-0.36618989721584017,0.4397701033663731,0.20411014824405865,0.618186651322484
0,0,1,1,71,1,0,20.1,1389.6,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,27930.96,98661.59999999999,1427.1000000000001,7.237490587664918,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.572935445106289,0.3274150630750442,-1.2050277364749034,-1.485213429091906,-0.39430379449571346,-0.6009808099475747,-0.6941450749666299,-0.13523876486289135,-0.3764559144585237,0.19036487004259367
0,0,1,1,39,1,1,99.95,3767.4,0,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,376551.63,146928.6,3898.05,8.234405787174513,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,0.269868756104646,0.3274150630750442,0.8297385900637549,1.1708922506015706,0.6577954583856725,-0.6009808099475747,0.7812924656366409,0.17371898845831454,0.7157853773299232,0.8354082809521002
0,0,1,1,61,1,0,59.8,3641.5,0,0,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,217761.69999999998,222131.5,3647.7999999999997,8.20042553806936,False,True,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.1657271047932756,0.3274150630750442,-1.2050277364749034,-0.16464491958869984,0.6020887984740877,-0.6009808099475747,0.10925938225186754,0.6550938206881881,0.605166634227044,0.8134217210148814
0,0,0,0,52,1,1,49.75,2535.55,0,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,126143.6125,131848.6,2587.0,7.838560169014315,False,True,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,0.7992395985115635,0.3274150630750442,0.8297385900637549,-0.4989450082664635,0.11274185225314032,-0.6009808099475747,-0.2784880387366104,0.07719169403181644,0.13625809203509992,0.5792805703331402
0,0,0,0,1,0,1,35.75,35.75,1,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1278.0625,35.75,35.75,3.6041382256588457,False,True,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.277522937084805,-3.0537935721706098,0.8297385900637549,-0.9646366740862339,-0.9933384372383597,1.663710385590557,-0.8069458608103123,-0.7665442330998699,-0.9914784447929521,-2.160557256310192
1,0,1,0,64,1,1,108.5,6880.85,0,0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,746572.2250000001,440374.4,6944.0,8.836642790130352,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.2878896068871795,0.3274150630750442,0.8297385900637549,1.4552968036557874,2.035395937350914,-0.6009808099475747,2.3472990844047104,2.0520697268415558,2.0621956093147955,1.2250793490165148
1,0,1,0,62,1,1,60.15,3753.2,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,225754.97999999998,232698.4,3729.2999999999997,8.230630492232374,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.2064479388245768,0.3274150630750442,0.8297385900637549,-0.15300262794320552,0.6515124196982657,-0.6009808099475747,0.14308865974293916,0.7227326978417267,0.6411923187940155,0.832965516384096
1,0,1,0,30,1,0,19.2,637.55,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,12240.96,19126.5,576.0,6.459199980942271,True,False,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,-0.09661875017706603,0.3274150630750442,-1.2050277364749034,-1.515150750466034,-0.7270614877960104,-0.6009808099475747,-0.7605485243434708,-0.6443440708934595,-0.7526701492431803,-0.31321981588271436
0,1,1,1,4,1,0,46.0,181.6,1,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,8353.6,726.4,184.0,5.207297968160868,False,True,False,-1.0094870000640024,2.272997308849135,1.0344567814491916,1.528915544836743,-1.1553604349909008,0.3274150630750442,-1.2050277364749034,-0.6236838473253306,-0.9288045504384816,1.663710385590557,-0.7770006666614793,-0.7621233726293354,-0.9259470615162215,-1.1232497410420814
1,1,1,0,63,1,1,84.0,5329.55,0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,447682.2,335761.65,5292.0,8.581209701329653,False,False,True,0.9904615066732041,2.272997308849135,1.0344567814491916,-0.6539654975887953,1.2471687728558782,0.3274150630750442,0.8297385900637549,0.6403363884711891,1.3489960841273905,-0.6009808099475747,1.0823323129368851,1.3824420265752666,1.3319571933069787,1.0598040769169368
0,0,0,0,1,1,1,44.55,44.55,0,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1984.7024999999996,44.55,44.55,3.8188106237059674,False,True,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.277522937084805,0.3274150630750442,0.8297385900637549,-0.6719161984280926,-0.9894447231222202,-0.6009808099475747,-0.8039552085816538,-0.7664879041747403,-0.987588554925598,-2.021655757032664
1,0,1,0,15,1,1,103.45,1539.8,0,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,159292.31,23097.0,1551.75,7.3400570410438615,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,-0.7074312606465861,0.3274150630750442,0.8297385900637549,1.287315167056513,-0.32784517401342556,-0.6009808099475747,-0.1381956323408514,-0.6189288439358726,-0.32135650855333353,0.25672940632912056
1,0,1,1,27,1,1,80.65,2209.75,0,0,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,178216.33750000002,59663.25,2177.55,7.701087103455844,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.21878125227097006,0.3274150630750442,0.8297385900637549,0.5289030255786014,-0.031414063546656025,-0.6009808099475747,-0.05810508408704677,-0.3848677577407177,-0.044732295031728375,0.4903300807030856
0,0,0,1,4,0,1,57.2,223.75,0,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,12798.5,895.0,228.8,5.41498867335173,False,True,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,1.528915544836743,-1.1553604349909008,-3.0537935721706098,0.8297385900637549,-0.25113051466951414,-0.9101545447572004,-0.6009808099475747,-0.7581888953335558,-0.7610441616319674,-0.9061439858278739,-0.9888656721098225
0,0,1,0,72,1,1,110.75,7751.7,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,858500.775,558122.4,7974.0,8.955796448771473,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.6136562791375904,0.3274150630750442,0.8297385900637549,1.5301401070911076,2.4207187712190925,-0.6009808099475747,2.8210047442994326,2.8057763491314294,2.5174895369710004,1.3021764606164026
1,1,1,0,45,1,0,24.7,1174.35,0,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,29006.444999999996,52845.74999999999,1111.5,7.069321254563527,True,False,False,0.9904615066732041,2.272997308849135,1.0344567814491916,-0.6539654975887953,0.5141937602924541,0.3274150630750442,-1.2050277364749034,-1.3322004531796956,-0.48954492671150884,-0.6009808099475747,-0.6895933914896986,-0.42850667218054866,-0.5159615101559009,0.08155268592958177
0,1,0,0,45,1,1,97.05,4385.05,0,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,425569.1025,197327.25,4367.25,8.386184328821656,False,False,True,-1.0094870000640024,2.272997308849135,-0.9665536859352237,-0.6539654975887953,0.5141937602924541,0.3274150630750442,0.8297385900637549,1.0744275483960464,0.9310855179122047,-0.6009808099475747,0.9887449356005946,0.49632146374001396,0.9231872325302061,0.9336149772238643
0,0,0,0,36,1,1,76.35,2606.35,0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,198994.82249999998,93828.59999999999,2748.6,7.866089658853971,False,False,True,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,0.147706254010742,0.3274150630750442,0.8297385900637549,0.3858691567911001,0.14406855218753423,-0.6009808099475747,0.029833926545518107,-0.1661748665845933,0.20769061505378217,0.5970932348762287
1,0,1,1,17,1,1,89.4,1539.45,1,0,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,137626.83000000002,26170.65,1519.8000000000002,7.339829860515501,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.6259895925839835,0.3274150630750442,0.8297385900637549,0.8199603167159579,-0.3280000376430447,1.663710385590557,-0.22988859629272873,-0.5992543665808324,-0.33547946096946524,0.2565824115767301
1,0,0,0,1,1,0,19.2,19.9,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,382.08,19.9,19.2,3.039749158970765,True,False,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.277522937084805,0.3274150630750442,-1.2050277364749034,-1.515150750466034,-1.0003515473225426,-0.6009808099475747,-0.8107378511596612,-0.7666456891752452,-0.9987940899412144,-2.5257392184626397
1,1,0,0,16,1,1,74.45,1261.35,0,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,93907.50749999999,20181.6,1191.2,7.140730342209636,False,False,True,0.9904615066732041,2.272997308849135,-0.9665536859352237,-0.6539654975887953,-0.6667104266152848,0.3274150630750442,0.8297385900637549,0.3226681450012744,-0.4510502530633128,-0.6009808099475747,-0.4149181576960766,-0.6375903607907142,-0.4807314848799789,0.1277571790377629
1,0,0,0,3,1,1,19.8,58.15,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,1151.3700000000001,174.45,59.400000000000006,4.080076590424396,True,False,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.1960812690222022,0.3274150630750442,0.8297385900637549,-1.4951925362166154,-0.9834271649427322,1.663710385590557,-0.8074820506771176,-0.765656412427658,-0.9810243657744382,-1.8526063831144741
1,0,1,1,4,1,1,50.9,225.6,1,0,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,11483.039999999999,902.4,203.6,5.423186348593906,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,-1.1553604349909008,0.3274150630750442,0.8297385900637549,-0.46069176428841097,-0.9093359798577848,1.663710385590557,-0.7637562045443435,-0.7609967941267449,-0.9172832159025696,-0.9835614532531505
0,0,1,0,71,1,1,84.4,5969.3,0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,503808.92000000004,423820.3,5992.400000000001,8.694552456380377,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.572935445106289,0.3274150630750442,0.8297385900637549,0.6536418646374685,1.6320646756955908,-0.6009808099475747,1.3198726450087854,1.9461066973544405,1.6415570641131985,1.133141304953749
1,0,1,1,10,1,1,24.4,253.9,0,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,6195.16,2539.0,244.0,5.54087131138207,True,False,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.9110354308030928,0.3274150630750442,0.8297385900637549,-1.342179560304405,-0.896814149234291,-0.6009808099475747,-0.7861356482595002,-0.7505208942554977,-0.899425085147899,-0.9074146457343384
1,0,1,1,20,1,0,20.05,400.0,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,8020.0,8000.0,401.0,5.993961427306569,True,False,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.5038270904900795,0.3274150630750442,-1.2050277364749034,-1.486876613612691,-0.8321696455561136,-0.6009808099475747,-0.7784125335010023,-0.7155649556040982,-0.830025913650788,-0.614247489722379
1,0,0,0,4,1,1,81.0,340.85,1,0,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,27608.850000000002,1363.4,324.0,5.834372044359803,False,False,True,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.1553604349909008,0.3274150630750442,0.8297385900637549,0.5405453172240955,-0.858341598961755,1.663710385590557,-0.6955083136587124,-0.7580459265716644,-0.8640624499901354,-0.7175081080493592
1,0,0,0,26,1,1,98.35,2515.3,1,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,247379.755,65397.8,2557.1,7.830544847596122,False,False,True,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.2595020863022714,0.3274150630750442,0.8297385900637549,1.1176703459364536,0.10378188511088779,1.663710385590557,0.23460935139354935,-0.34816082164963846,0.12304130714488577,0.5740943415850276
0,0,0,0,4,1,0,55.5,227.35,0,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,12617.925,909.4,222.0,5.430879539631008,False,True,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.1553604349909008,0.3274150630750442,-1.2050277364749034,-0.30767878837620066,-0.9085616617096889,-0.6009808099475747,-0.7589531275114542,-0.7609519870272101,-0.9091498098162839,-0.9785836555530131
1,0,0,0,5,0,1,51.0,305.95,1,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,15603.449999999999,1529.75,255.0,5.726684867873505,False,True,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.1146396009595996,-3.0537935721706098,0.8297385900637549,-0.45736539524684117,-0.8737837151723531,1.663710385590557,-0.7463177445795998,-0.7569811178562897,-0.8945627228137064,-0.7871859539344515
0,0,1,0,4,1,1,91.65,365.4,1,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,33488.91,1461.6,366.6,5.903725632799975,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,-1.1553604349909008,0.3274150630750442,0.8297385900637549,0.8948036201512781,-0.8474790215127525,1.663710385590557,-0.6706226370148126,-0.7574173469753326,-0.8452318467686264,-0.6726336039107231
1,1,1,0,29,1,1,84.3,2357.75,0,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,198758.32499999998,68374.75,2444.7,7.76588709668276,False,False,True,0.9904615066732041,2.272997308849135,1.0344567814491916,-0.6539654975887953,-0.13733958420836737,0.3274150630750442,0.8297385900637549,0.6503154955958984,0.03407112840659703,-0.6009808099475747,0.028833018338443584,-0.3291053223696011,0.07335680474822799,0.5322582293345482
1,0,0,0,2,1,0,100.2,198.5,0,0,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,19889.7,397.0,200.4,5.295814236329918,False,False,True,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.2368021030535035,0.3274150630750442,-1.2050277364749034,1.179208173205495,-0.9213268494654412,-0.6009808099475747,-0.7281774141212516,-0.7642318667131608,-0.91869772130888,-1.0659762281406513
0,0,0,0,29,1,0,19.4,554.25,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,10752.449999999999,16073.25,562.5999999999999,6.319418462774537,True,False,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.13733958420836737,0.3274150630750442,-1.2050277364749034,-1.5084980123828944,-0.7639190316453752,-0.6009808099475747,-0.7668482183161871,-0.6638879675584267,-0.7585933906321057,-0.4036639653002164
1,0,0,1,1,1,1,90.85,90.85,1,0,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,8253.7225,90.85,90.85,4.520156811661135,False,False,True,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,1.528915544836743,-1.277522937084805,0.3274150630750442,0.8297385900637549,0.8681926678187195,-0.9689584772611689,1.663710385590557,-0.7774233696898499,-0.7661915372163884,-0.9671224298280425,-1.5678571415340479
1,0,0,0,1,1,0,69.4,69.4,1,0,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,4816.360000000001,69.4,69.4,4.254193263163997,False,True,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.277522937084805,0.3274150630750442,-1.2050277364749034,0.15468650840200018,-0.9784494054192585,1.663710385590557,-0.7919710259523484,-0.7663288389713917,-0.9766040363797177,-1.7399460359400944
0,1,0,0,8,1,1,94.45,742.95,1,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,70171.6275,5943.6,755.6,6.611973828273706,False,False,True,-1.0094870000640024,2.272997308849135,-0.9665536859352237,-0.6539654975887953,-0.9924770988656955,0.3274150630750442,0.8297385900637549,0.9879419533152322,-0.6804254119049775,1.663710385590557,-0.5153734990596691,-0.7287280012445922,-0.6732810333140014,-0.21436911761979896
1,0,0,0,13,1,1,20.4,251.65,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,5133.66,3271.4500000000003,265.2,5.532005131737917,True,False,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.7888729287091888,0.3274150630750442,0.8297385900637549,-1.4752343219671966,-0.8978097011389857,-0.6009808099475747,-0.7906281442131979,-0.745832471390598,-0.8900539868310916,-0.913151413277068
0,0,1,0,59,1,1,94.75,5597.65,0,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,530377.3375,330261.35,5590.25,8.630280776232281,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.084285436730673,0.3274150630750442,0.8297385900637549,0.9979210604399414,1.467621624415682,-0.6009808099475747,1.4323158933506606,1.3472345280650497,1.4637935175045158,1.0915549956989532
0,0,1,1,1,1,1,20.15,20.15,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,406.0224999999999,20.15,20.15,3.0516399054922867,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,-1.277522937084805,0.3274150630750442,0.8297385900637549,-1.483550244571121,-1.000240930444243,1.663710385590557,-0.8106365213580867,-0.7666440889216904,-0.9983741586487159,-2.5180454369872685
1,1,0,0,50,1,1,95.7,4816.7,1,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,460958.19,240835.0,4785.0,8.480051914735554,False,False,True,0.9904615066732041,2.272997308849135,-0.9665536859352237,-0.6539654975887953,0.7177979304489608,0.3274150630750442,0.8297385900637549,1.0295215663348545,1.1220766199839727,1.663710385590557,1.1385191535928727,0.7748151901381886,1.1078464929946523,0.9943510035393697
1,0,1,0,18,1,1,44.35,768.05,0,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,34063.0175,13824.9,798.3000000000001,6.645155986897819,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,-0.5852687585526821,0.3274150630750442,0.8297385900637549,-0.6785689365112321,-0.6693194773237164,-0.6009808099475747,-0.6681928907870808,-0.6782796878783085,-0.6544062267985449,-0.19289895366727097
0,0,1,1,17,1,0,74.55,1215.8,0,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,90637.89,20668.6,1267.35,7.103979740945083,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.6259895925839835,0.3274150630750442,-1.2050277364749034,0.325994514042844,-0.471204648289466,-0.6009808099475747,-0.42875588109587787,-0.6344730668659327,-0.44707067653918287,0.10397809210607195
1,0,1,0,47,1,0,73.6,3522.65,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,259267.03999999998,165564.55000000002,3459.2,8.167252663167885,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,0.5956354283550568,0.3274150630750442,-1.2050277364749034,0.29439400814793093,0.5495015345305463,-0.6009808099475747,0.2849188942696218,0.2930079693978038,0.5217992218426165,0.7919575639966631
0,0,0,0,26,1,1,74.95,1834.95,1,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,137529.5025,47708.700000000004,1948.7,7.51531733769414,False,False,True,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.2595020863022714,0.3274150630750442,0.8297385900637549,0.3392999902091234,-0.19725088749313738,1.663710385590557,-0.23030050717349515,-0.4613890022756177,-0.14589153322990567,0.3701297232306178
0,0,0,0,6,0,1,47.95,305.1,1,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,14629.545000000002,1830.6000000000001,287.70000000000005,5.723911845951367,False,True,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.0739187669282981,-3.0537935721706098,0.8297385900637549,-0.5588196510147196,-0.8741598125585711,1.663710385590557,-0.7504395196825541,-0.7550553727284242,-0.8801082456929706,-0.7889802083705989
1,0,1,1,19,1,0,50.1,910.45,0,0,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,45613.545000000006,17298.55,951.9,6.8150367379789305,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.5445479245213808,0.3274150630750442,-1.2050277364749034,-0.4873027166209692,-0.6063121034443701,-0.6009808099475747,-0.6193085779685938,-0.6560448048355627,-0.586509967295639,-0.08297941469431336
0,0,0,0,3,1,1,63.6,155.65,1,0,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,9899.34,466.95000000000005,190.8,5.054014017398201,False,True,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.1960812690222022,0.3274150630750442,0.8297385900637549,-0.03824289600904772,-0.9402865824059607,1.663710385590557,-0.7704587630388051,-0.7637841157685233,-0.9229412375278115,-1.2224304963222445
0,1,1,1,68,0,1,53.0,3656.25,0,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,193781.25,248625.0,3604.0,8.204466777858196,False,True,False,-1.0094870000640024,2.272997308849135,1.0344567814491916,1.528915544836743,1.4507729430123848,-3.0537935721706098,0.8297385900637549,-0.39083801441544536,0.6086151942937531,-0.6009808099475747,0.007768968127657178,0.8246790909062536,0.5858055914781686,0.8160365623764894
